,xA,yA,zA,xC,yC,zC,A1,A2,A3,B,C1,C2,C3,rA1,rA2,rA3,rB,rC1,rC2,rC3,rA,rC,TF,OF
128,0.0,0.0,1.0,0.35,0.45,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9554999999999998,1.0083380915632678,0.6085400153413449
129,0.0,0.0,1.0,0.35,0.5,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9435,1.0094916820290474,0.6122974015950604
130,0.0,0.0,1.0,0.35,0.55,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9315,1.0106541420034538,0.6161014755371472
131,0.0,0.0,1.0,0.35,0.6,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9195,1.0118255741725495,0.619953112789789
132,0.0,0.0,1.0,0.4,0.0,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.044,1.0000947486540717,0.5821917808219178
133,0.0,0.0,1.0,0.4,0.05,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.032,1.0011859515124237,0.5856299212598425
134,0.0,0.0,1.0,0.4,0.1,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.0200000000000005,1.0022853128968197,0.589108910891089
135,0.0,0.0,1.0,0.4,0.15,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.008,1.0033929246480777,0.5926294820717131
136,0.0,0.0,1.0,0.4,0.2,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9960000000000002,1.0045088799906823,0.596192384769539
137,0.0,0.0,1.0,0.4,0.25,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.984,1.0056332735589397,0.5997983870967741
138,0.0,0.0,1.0,0.4,0.3,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.972,1.0067662014237306,0.603448275862069
139,0.0,0.0,1.0,0.4,0.35,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9600000000000002,1.0079077611198723,0.6071428571428571
140,0.0,0.0,1.0,0.4,0.4,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.948,1.0090580516741108,0.6108829568788501
141,0.0,0.0,1.0,0.4,0.45,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9360000000000002,1.010217173633756,0.6146694214876032
142,0.0,0.0,1.0,0.4,0.5,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9240000000000002,1.0113852290959802,0.6185031185031185
143,0.0,0.0,1.0,0.4,0.55,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9120000000000001,1.0125623217377961,0.6223849372384936
144,0.0,0.0,1.0,0.45,0.0,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.0245,1.001872090500585,0.5877994566559643
145,0.0,0.0,1.0,0.45,0.05,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.0125,1.0029765975144083,0.5913043478260869
146,0.0,0.0,1.0,0.45,0.1,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.0005,1.0040894129966003,0.5948512871782053
147,0.0,0.0,1.0,0.45,0.15,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9885000000000002,1.005210631049682,0.5984410359567512
148,0.0,0.0,1.0,0.45,0.2,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9765000000000001,1.0063403472026453,0.6020743738932456
149,0.0,0.0,1.0,0.45,0.25,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9645000000000001,1.0074786584380846,0.605752099770934
150,0.0,0.0,1.0,0.45,0.3,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9525,1.008625663219952,0.6094750320102433
151,0.0,0.0,1.0,0.45,0.35,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9405000000000001,1.0097814615219485,0.6132440092759598
152,0.0,0.0,1.0,0.45,0.4,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9285,1.0109461548565728,0.6170598911070779
153,0.0,0.0,1.0,0.45,0.45,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9164999999999999,1.0121198463048393,0.6209235585703105
154,0.0,0.0,1.0,0.45,0.5,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9045,1.013302640546694,0.6248359149383039
155,0.0,0.0,1.0,0.5,0.0,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,2.005,1.0036711275996848,0.5935162094763092
156,0.0,0.0,1.0,0.5,0.05,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9930000000000003,1.0047891835710818,0.5970898143502257
157,0.0,0.0,1.0,0.5,0.1,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.981,1.0059157016501152,0.6007067137809187
158,0.0,0.0,1.0,0.5,0.15,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.969,1.0070507782710596,0.6043676993397663
159,0.0,0.0,1.0,0.5,0.2,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9570000000000003,1.0081945113390653,0.6080735820132855
160,0.0,0.0,1.0,0.5,0.25,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.945,1.0093470002583094,0.6118251928020565
161,0.0,0.0,1.0,0.5,0.3,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9329999999999998,1.0105083459607944,0.6156233833419555
162,0.0,0.0,1.0,0.5,0.35,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.921,1.0116786509358158,0.6194690265486725
163,0.0,0.0,1.0,0.5,0.4,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.909,1.012858019260111,0.6233630172865374
164,0.0,0.0,1.0,0.5,0.45,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.897,1.0140465566287158,0.6273062730627306
165,0.0,0.0,1.0,0.55,0.0,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9855000000000003,1.0054922596277294,0.5993452530848652
166,0.0,0.0,1.0,0.55,0.05,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9735000000000003,1.006624115401807,0.6029896123638205
167,0.0,0.0,1.0,0.55,0.1,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9615000000000002,1.0077645907343735,0.6066785623247514
168,0.0,0.0,1.0,0.55,0.15,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9495,1.0089137844641312,0.6104129263913823
169,0.0,0.0,1.0,0.55,0.2,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9375000000000002,1.0100717969467308,0.6141935483870967
170,0.0,0.0,1.0,0.55,0.25,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9255,1.0112387300839871,0.6180212931706051
171,0.0,0.0,1.0,0.55,0.3,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9135000000000002,1.0124146873537694,0.6218970472955316
172,0.0,0.0,1.0,0.55,0.35,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9015000000000002,1.0135997738405902,0.6258217196949776
173,0.0,0.0,1.0,0.55,0.4,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8895000000000002,1.014794096266909,0.6297962423921671
174,0.0,0.0,1.0,0.6,0.0,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9660000000000002,1.0073358961390106,0.60528992878942
175,0.0,0.0,1.0,0.6,0.05,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9540000000000002,1.0084818087915008,0.6090071647901739
176,0.0,0.0,1.0,0.6,0.1,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9420000000000002,1.009636502383857,0.6127703398558186
177,0.0,0.0,1.0,0.6,0.15,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9300000000000002,1.0108000782346158,0.616580310880829
178,0.0,0.0,1.0,0.6,0.2,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9180000000000001,1.0119726392270796,0.6204379562043795
179,0.0,0.0,1.0,0.6,0.25,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9060000000000001,1.0131542898396397,0.6243441762854144
180,0.0,0.0,1.0,0.6,0.3,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.894,1.0143451361768112,0.6282998944033791
181,0.0,0.0,1.0,0.6,0.35,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8820000000000001,1.0155452860009921,0.6323060573857597
182,0.0,0.0,1.0,0.65,0.0,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9465000000000001,1.0092024568728135,0.611353711790393
183,0.0,0.0,1.0,0.65,0.05,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9345000000000003,1.010362689904734,0.6151460325665545
184,0.0,0.0,1.0,0.65,0.1,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9225,1.0115318693118402,0.6189856957087125
185,0.0,0.0,1.0,0.65,0.15,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9105000000000003,1.0127100989707674,0.6228735933001831
186,0.0,0.0,1.0,0.65,0.2,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8985000000000003,1.0138974843725514,0.6268106399789306
187,0.0,0.0,1.0,0.65,0.25,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8865,1.0150941326541156,0.6307977736549165
188,0.0,0.0,1.0,0.65,0.3,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8745,1.0163001526304938,0.6348359562550013
189,0.0,0.0,1.0,0.7,0.0,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.927,1.0110923720720058,0.617540217955371
190,0.0,0.0,1.0,0.7,0.05,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.915,1.0122671956116598,0.6214099216710183
191,0.0,0.0,1.0,0.7,0.1,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.903,1.013451135143862,0.6253284287966369
192,0.0,0.0,1.0,0.7,0.15,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.891,1.0146442971845915,0.6292966684294024
193,0.0,0.0,1.0,0.7,0.2,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8789999999999998,1.0158467899157666,0.6333155934007452
194,0.0,0.0,1.0,0.7,0.25,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.867,1.0170587232179422,0.6373861810391002
195,0.0,0.0,1.0,0.75,0.0,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.9075,1.0130060828136576,0.6238532110091743
196,0.0,0.0,1.0,0.75,0.05,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8955000000000002,1.0141957738263054,0.6278026905829596
197,0.0,0.0,1.0,0.75,0.1,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8835,1.0153947547638937,0.6318024953543934
198,0.0,0.0,1.0,0.75,0.15,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8715,1.0166031348661078,0.6358535933742987
199,0.0,0.0,1.0,0.75,0.2,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8595,1.0178210250920972,0.6399569776821726
200,0.0,0.0,1.0,0.8,0.0,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8880000000000003,1.0149440413522308,0.6302966101694913
201,0.0,0.0,1.0,0.8,0.05,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8760000000000003,1.0161488838577717,0.6343283582089551
202,0.0,0.0,1.0,0.8,0.1,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.864,1.0173631946737687,0.6384120171673819
203,0.0,0.0,1.0,0.8,0.15,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8520000000000003,1.018587085851233,0.6425485961123109
204,0.0,0.0,1.0,0.85,0.0,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8685,1.0169067114758965,0.6368744982606368
205,0.0,0.0,1.0,0.85,0.05,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8565,1.018126996774919,0.6409911123081066
206,0.0,0.0,1.0,0.85,0.1,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8445,1.0193569333664696,0.6451612903225806
207,0.0,0.0,1.0,0.9,0.0,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.849,1.0188945688765683,0.6435911303407247
208,0.0,0.0,1.0,0.9,0.05,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8370000000000002,1.0201305957851512,0.647795318454001
209,0.0,0.0,1.0,0.95,0.0,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.53,1.8295000000000001,1.0209081015342782,0.6504509428805684
210,0.0,0.05,0.95,0.0,0.0,1.0,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.2,0.9827532742066131,0.5409090909090909
211,0.0,0.05,0.95,0.0,0.05,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1879999999999997,0.983732480220894,0.5438756855575869
212,0.0,0.05,0.95,0.0,0.1,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.176,0.9847186680962392,0.5468749999999999
213,0.0,0.05,0.95,0.0,0.15,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.164,0.9857119127721236,0.5499075785582255
214,0.0,0.05,0.95,0.0,0.2,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.152,0.9867122902643519,0.5529739776951672
215,0.0,0.05,0.95,0.0,0.25,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.14,0.9877198776844522,0.5560747663551401
216,0.0,0.05,0.95,0.0,0.3,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.128,0.9887347532594898,0.5592105263157894
217,0.0,0.05,0.95,0.0,0.35,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.116,0.9897569963523134,0.5623818525519848
218,0.0,0.05,0.95,0.0,0.4,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.104,0.9907866874822434,0.5655893536121672
219,0.0,0.05,0.95,0.0,0.45,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.092,0.9918239083462131,0.5688336520076481
220,0.0,0.05,0.95,0.0,0.5,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.08,0.992868741840377,0.5721153846153846
221,0.0,0.05,0.95,0.0,0.55,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.068,0.9939212720821958,0.5754352030947775
222,0.0,0.05,0.95,0.0,0.6,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.056,0.9949815844330115,0.5787937743190661
223,0.0,0.05,0.95,0.0,0.65,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.044,0.9960497655211247,0.5821917808219178
224,0.0,0.05,0.95,0.0,0.7,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.032,0.9971259032653874,0.5856299212598425
225,0.0,0.05,0.95,0.0,0.75,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.02,0.9982100868993269,0.5891089108910891
226,0.0,0.05,0.95,0.0,0.8,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.008,0.9993024069958103,0.5926294820717131
227,0.0,0.05,0.95,0.0,0.85,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,1.996,1.000402955492267,0.5961923847695391
228,0.0,0.05,0.95,0.0,0.9,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,1.984,1.0015118257164852,0.5997983870967741
229,0.0,0.05,0.95,0.0,0.95,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,1.972,1.0026291124129934,0.603448275862069
230,0.0,0.05,0.95,0.05,0.0,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1805,0.9843480247225281,0.5457463884430177
231,0.0,0.05,0.95,0.05,0.05,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1685000000000003,0.9853386142483376,0.5487664284067326
232,0.0,0.05,0.95,0.05,0.1,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1565000000000003,0.9863363079572101,0.5518200788314397
233,0.0,0.05,0.95,0.05,0.15,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1445000000000003,0.9873411825474779,0.5549079039403123
234,0.0,0.05,0.95,0.05,0.2,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1325000000000003,0.9883533158255309,0.5580304806565064
235,0.0,0.05,0.95,0.05,0.25,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1205,0.9893727867258988,0.5611883989625088
236,0.0,0.05,0.95,0.05,0.3,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1085000000000003,0.9903996753317718,0.564382262271757
237,0.0,0.05,0.95,0.05,0.35,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0965,0.9914340628959717,0.5676126878130218
238,0.0,0.05,0.95,0.05,0.4,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0845000000000002,0.9924760318623826,0.5708803070280641
239,0.0,0.05,0.95,0.05,0.45,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0725000000000002,0.9935256658878568,0.5741857659831121
240,0.0,0.05,0.95,0.05,0.5,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0605,0.9945830498646039,0.57752972579471
241,0.0,0.05,0.95,0.05,0.55,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0485,0.9956482699430775,0.5809128630705394
242,0.0,0.05,0.95,0.05,0.6,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0365,0.9967214135553751,0.5843358703658237
243,0.0,0.05,0.95,0.05,0.65,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0245,0.9978025694391597,0.5877994566559643
244,0.0,0.05,0.95,0.05,0.7,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0125,0.9988918276621204,0.5913043478260869
245,0.0,0.05,0.95,0.05,0.75,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0005,0.999989279646984,0.5948512871782053
246,0.0,0.05,0.95,0.05,0.8,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,1.9885000000000002,1.0010950181970941,0.5984410359567512
247,0.0,0.05,0.95,0.05,0.85,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,1.9765,1.0022091375225721,0.6020743738932456
248,0.0,0.05,0.95,0.05,0.9,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,1.9645000000000001,1.0033317332670744,0.605752099770934
249,0.0,0.05,0.95,0.1,0.0,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.161,0.9859613354503559,0.5506709856547894
250,0.0,0.05,0.95,0.1,0.05,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.149,0.9869635081521128,0.5537459283387622
251,0.0,0.05,0.95,0.1,0.1,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.1370000000000005,0.9879729102331426,0.5568554047730462
252,0.0,0.05,0.95,0.1,0.15,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.125,0.9889896202025421,0.5599999999999999
253,0.0,0.05,0.95,0.1,0.2,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.113,0.9900137177103204,0.563180312352106
254,0.0,0.05,0.95,0.1,0.25,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.101,0.9910452835682012,0.5663969538315088
255,0.0,0.05,0.95,0.1,0.3,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.089,0.9920843997708789,0.5696505505026328
256,0.0,0.05,0.95,0.1,0.35,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.077,0.9931311495177451,0.5729417428984112
257,0.0,0.05,0.95,0.1,0.4,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0650000000000004,0.994185617235095,0.5762711864406779
258,0.0,0.05,0.95,0.1,0.45,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.053,0.995247888598827,0.5796395518753045
259,0.0,0.05,0.95,0.1,0.5,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,2.5115,2.0410000000000004,0.996318050557647,0.5830475257226848
